,Content,Label
1789,At first Sarah the 4 year old [wanted to] go back with the social worker but once we gave her some crayons and paper she was fine and the social worker departed.,Unfulfilled
1790,Not what I [wanted to] hear.,Unfulfilled
1791,"Even though we dated for 5 years, my high school sweetheart decided he [wanted to] ""play the field"" before settling down.",Fulfilled
1792,"Later that day I [wanted to] write a post here to express how annoyed I was with our family's approach to us coming to visit them, namely them not really appearing to be going out of their way to make the most of our limited time with them.",Fulfilled
1793,"Then, I [wanted to] put it up in my dining room.",Fulfilled
1794,"It's a Tuesday Thursday class, so on Tuesday, we basically made... what we [wanted to].",Fulfilled
1795,Nothing really in particular during the day I [wanted to] see.,Unfulfilled
1796,I was excited because I knew that Lisa Bonet is in the cast and I [wanted to] see her.,Fulfilled
1797,"We [wanted to] do the two day trip with an overnight stop in the town of Sarchu, but were not going to be able to get a ticket for the next day, but the day after, so decided to take the one day jeep option and leave that night.",Unfulfilled
1798,"I could print fine from the PC, but if I [wanted to] do anything involving the copier/scanner I had to print out an alignment page first.",Unknown
1799,Saturday: We went to downtown Macys because my sis [wanted to] purchase some new pots and pans.,Fulfilled
1800,I got so mad to the extent that I [wanted to] punch her.,Unfulfilled
1801,"And this is coming from a person who 1 never [wanted to] retire, 2 never even [wanted to] go to Florida, and 3 agreed to go the first year for three months we were gone four and a half .",Unfulfilled
1802,"At one point on Tuesday, my boss [wanted to] talk to me about a bad decision I had made on something.",Fulfilled
1803,We were there from 60am until 110pm because of silly trains being all booked up but were glad for the time as we had so much we [wanted to] do; we still didn't manage to see everything!,Unfulfilled
1804,You told me what I [wanted to] hear.,Fulfilled
1805,I called M to see if he [wanted to] tag along and got a definite 'maybe'.,Unknown
1806,I have been saying that I [wanted to] do something as a family - all together.,Unfulfilled
1807,"But me and Danny (my old roommate) [wanted to] have a heart to heart, and Britt and Sarah (the other girl who was with us) got mad that we didn't talk to them, so they drove off.",Fulfilled
1808,I saw a review of creepy Cute Crochet in a doll magazine and [wanted to] get a copy.,Unfulfilled
1809,"It lead to pregnancy, I was horrified at first, I [wanted to] kill myself.",Unfulfilled
1810,"Finally, after much time invested on my part, they fell in love and my sim [wanted to] ask him to go steady with her.",Unfulfilled
1811,"I did manage to sell a couple backs, and the few people to whom I mentioned that we [wanted to] make soup out of the backs all seemed tantalized by the prospect, so I should probably push ahead and get on ACEnet about it.",Unknown
1812,"And I called my mother, an RN, to describe how the pain reminded me of the one ear infection I had as a child to the point where she asked me if I [wanted to] have someone in Fort Bragg look at it.",Unknown
1813,It was fucked up and everyone just [wanted to] actually kill themselves and there were four of us and we were all just going crazy.,Unfulfilled
1814,"I got back from tour with avarus the other day, although I thoroughly [wanted to] come home to my lovely bed, I missed the company of them like fuck, and things werent any brighter at home than when I left.",Fulfilled
1815,"We had a help sign, I [wanted to] put it on the window of the shutter (like a car) but it didn't work.",Unfulfilled
1816,Though today I had to translate what everyone [wanted to] say for part of a presentation.,Fulfilled
1817,"I thought you [wanted to] talk to me, but you ran to the phone and called a friend to get the latest gossip instead.",Unfulfilled
1818,"Afterward, my stepmom asked if I [wanted to] go with them to ""The fish boat.""",Fulfilled
1819,I [wanted to] get in the cart... but we couldn'T figure OUT what TO DO WITH the CART!,Unfulfilled
1820,"I am so excited and I just [wanted to] get right down to it and post a chapter from my work in progress called ""Timesake"" I hope you like it.",Fulfilled
1821,"I always [wanted to] be in a car accident, like not even joking.",Fulfilled
1822,So I will write more of a brief entry about all of what's been going on than I [wanted to].,Unfulfilled
1823,"I had to take a train from toa Payoh MRT station to school, and I didn't know which bus to take, so I [wanted to] walk over to the bus board to see which bus would take me to school.",Unknown
1824,I more or less [wanted to] see how many ounces she was eatting and I just didnt think she was getting enough to eat from my breast...,Fulfilled
1825,"But I was in a celebrating mood and really [wanted to] do the night up right, so I jumped into a bottle of Jose Cuervo!",Fulfilled
1826,He [wanted to] know why I was sleeping so deep and if the apnea was getting worse.,Fulfilled
1827,I knew that I [wanted to] get certain things done that are now done but I didn't know that is was going to happen that day.,Fulfilled
1828,She [wanted to]take us out and do something so we decided to go to the mall and go shopping.,Fulfilled
1829,I went so wild that I [wanted to] drink the blood of the people who came up with such ideas to make money.,Unfulfilled
1830,It's right across the street from an apartment complex I [wanted to] move into anyway.,Unknown
1831,I told kailee about the party they were having for Jessie that RJ told me about to see if she [wanted to] go with me.,Unfulfilled
1832,"That night, all I [wanted to] do was watch a movie and pass out on the couch.",Fulfilled
1833,When he finally showed up today I [wanted to] scream... no you!@#$% ^& idiot I just WANTED SOME me time and MAYBE to GO meet some NEW people...,Unfulfilled
1834,I want to my internship this morning and it was soo what I [wanted to] be doing.,Fulfilled
1835,I guess the writers just [wanted to] teach us about death.,Fulfilled
1836,I [wanted to] see new things and meet new people in each port.,Fulfilled
1837,I also [wanted to] share some photos from the rehabilitation work being done at some of the temples in the park.,Fulfilled
1838,But when I did it I felt guilty and [wanted to] tell her.,Unknown
1839,Haha I [wanted to] include some photos in yesterday's post too.,Unfulfilled
1840,"T hey blantently already knew but were alright about it and when I said I [wanted to] leave by the 9th, they were like but we're on holiday then.",Fulfilled
1841,Before we docked in the other ports I had a vague idea of where I [wanted to] go.,Fulfilled
1842,It is the most miserable tiny gold-mining city in the world but since he has to drive four hours today I [wanted to] keep him company.,Fulfilled
1843,"So that meant only one thing: A whole day in the city then we went to ellens Stardust and our waitress was an amazing singer and sang defying gravity, then told me and Kerri we could prolly pass for 21 if we [wanted to], just make sure we dont get noticed in bars.",Unknown
1844,I have [wanted to] give up my master degree that I am doing now.,Unfulfilled
